Date,Close,Dividends,High,Low,Open,Stock Splits,Ticker,Volume
2010-07-27,1113.84,0,1120.95,1109.78,1117.36,0,^GSPC,4725690000
2010-07-28,1106.13,0,1114.66,1103.11,1112.84,0,^GSPC,4002390000
2010-07-29,1101.53,0,1115.9,1092.82,1108.07,0,^GSPC,4612420000
2010-07-30,1101.6,0,1106.44,1088.01,1098.44,0,^GSPC,4006450000
2010-08-02,1125.86,0,1127.3,1107.53,1107.53,0,^GSPC,4144180000
2010-08-03,1120.46,0,1125.44,1116.76,1125.34,0,^GSPC,4071820000
2010-08-04,1127.24,0,1128.75,1119.46,1121.06,0,^GSPC,4057850000
2010-08-05,1125.81,0,1126.56,1118.81,1125.78,0,^GSPC,3685560000
2010-08-06,1121.64,0,1123.06,1107.17,1122.07,0,^GSPC,3857890000
2010-08-09,1127.79,0,1129.24,1120.91,1122.8,0,^GSPC,3979360000
2010-08-10,1121.06,0,1127.16,1111.58,1122.92,0,^GSPC,3979360000
2010-08-11,1089.47,0,1116.89,1088.55,1116.89,0,^GSPC,4511860000
2010-08-12,1083.61,0,1086.72,1076.69,1081.48,0,^GSPC,4521050000
2010-08-13,1079.25,0,1086.25,1079.0,1082.22,0,^GSPC,3328890000
2010-08-16,1079.38,0,1082.62,1069.49,1077.49,0,^GSPC,3142450000
2010-08-17,1092.54,0,1100.14,1081.16,1081.16,0,^GSPC,3968210000
2010-08-18,1094.16,0,1099.77,1085.76,1092.08,0,^GSPC,3724260000
2010-08-19,1075.63,0,1092.44,1070.66,1092.44,0,^GSPC,4290540000
2010-08-20,1071.69,0,1075.63,1063.91,1075.63,0,^GSPC,3761570000
2010-08-23,1067.36,0,1081.58,1067.08,1073.36,0,^GSPC,3210950000
2010-08-24,1051.87,0,1063.2,1046.68,1063.2,0,^GSPC,4436330000
2010-08-25,1055.33,0,1059.38,1039.83,1048.98,0,^GSPC,4360190000
2010-08-26,1047.22,0,1061.45,1045.4,1056.28,0,^GSPC,3646710000
2010-08-27,1064.59,0,1065.21,1039.7,1049.27,0,^GSPC,4102460000
2010-08-30,1048.92,0,1064.4,1048.79,1062.9,0,^GSPC,2917990000
2010-08-31,1049.33,0,1055.14,1040.88,1046.88,0,^GSPC,4038770000
2010-09-01,1080.29,0,1081.3,1049.72,1049.72,0,^GSPC,4396880000
2010-09-02,1090.1,0,1090.1,1080.39,1080.66,0,^GSPC,3704210000
2010-09-03,1104.51,0,1105.1,1093.61,1093.61,0,^GSPC,3534500000
2010-09-07,1091.84,0,1102.6,1091.15,1102.6,0,^GSPC,3107380000
2010-09-08,1098.87,0,1103.26,1092.36,1092.36,0,^GSPC,3224640000
2010-09-09,1104.18,0,1110.27,1101.15,1101.15,0,^GSPC,3387770000
2010-09-10,1109.55,0,1110.88,1103.92,1104.57,0,^GSPC,3061160000
2010-09-13,1121.9,0,1123.87,1113.38,1113.38,0,^GSPC,4521050000
2010-09-14,1121.1,0,1127.36,1115.58,1121.16,0,^GSPC,4521050000
2010-09-15,1125.07,0,1126.46,1114.63,1119.43,0,^GSPC,3369840000
2010-09-16,1124.66,0,1125.44,1118.88,1123.89,0,^GSPC,3364080000
2010-09-17,1125.59,0,1131.47,1122.43,1126.39,0,^GSPC,4086140000
2010-09-20,1142.71,0,1144.86,1126.57,1126.57,0,^GSPC,3364080000
2010-09-21,1139.78,0,1148.59,1136.22,1142.82,0,^GSPC,4175660000
2010-09-22,1134.28,0,1144.38,1131.58,1139.49,0,^GSPC,3911070000
2010-09-23,1124.83,0,1136.77,1122.79,1131.1,0,^GSPC,3847850000
2010-09-24,1148.67,0,1148.9,1131.69,1131.69,0,^GSPC,4123950000
2010-09-27,1142.16,0,1149.92,1142.0,1148.64,0,^GSPC,3587860000
2010-09-28,1147.7,0,1150.0,1132.09,1142.31,0,^GSPC,4025840000
2010-09-29,1144.73,0,1148.63,1140.26,1146.75,0,^GSPC,3990280000
2010-09-30,1141.2,0,1157.16,1136.08,1145.97,0,^GSPC,4284160000
2010-10-01,1146.24,0,1150.3,1139.42,1143.49,0,^GSPC,4298910000
2010-10-04,1137.03,0,1148.16,1131.87,1144.96,0,^GSPC,3604110000
2010-10-05,1160.75,0,1162.76,1140.68,1140.68,0,^GSPC,4068840000
2010-10-06,1159.97,0,1162.33,1154.85,1159.81,0,^GSPC,4073160000
2010-10-07,1158.06,0,1163.87,1151.41,1161.57,0,^GSPC,3910550000
2010-10-08,1165.15,0,1167.73,1155.58,1158.36,0,^GSPC,3871420000
2010-10-11,1165.32,0,1168.68,1162.02,1165.32,0,^GSPC,2505900000
2010-10-12,1169.77,0,1172.58,1155.71,1164.28,0,^GSPC,4076170000
2010-10-13,1178.1,0,1184.38,1171.32,1171.32,0,^GSPC,4969410000
2010-10-14,1173.81,0,1178.89,1166.71,1177.82,0,^GSPC,4969410000
2010-10-15,1176.19,0,1181.2,1167.12,1177.47,0,^GSPC,5724910000
2010-10-18,1184.71,0,1185.53,1174.55,1176.83,0,^GSPC,4450050000
2010-10-19,1165.9,0,1178.64,1159.71,1178.64,0,^GSPC,5600120000
2010-10-20,1178.17,0,1182.94,1166.74,1166.74,0,^GSPC,5027880000
2010-10-21,1180.26,0,1189.43,1171.17,1179.82,0,^GSPC,4625470000
2010-10-22,1183.08,0,1183.93,1178.99,1180.52,0,^GSPC,3177890000
2010-10-25,1185.62,0,1196.14,1184.74,1184.74,0,^GSPC,4221380000
2010-10-26,1185.64,0,1187.11,1177.72,1184.88,0,^GSPC,4203680000
2010-10-27,1182.45,0,1183.84,1171.7,1183.84,0,^GSPC,4335670000
2010-10-28,1183.78,0,1189.53,1177.1,1184.47,0,^GSPC,4283460000
2010-10-29,1183.26,0,1185.46,1179.7,1183.87,0,^GSPC,3537880000
2010-11-01,1184.38,0,1195.81,1177.65,1185.71,0,^GSPC,4129180000
2010-11-02,1193.57,0,1195.88,1187.86,1187.86,0,^GSPC,3866200000
2010-11-03,1197.96,0,1198.3,1183.56,1193.79,0,^GSPC,4665480000
2010-11-04,1221.06,0,1221.25,1198.34,1198.34,0,^GSPC,5695470000
2010-11-05,1225.85,0,1227.08,1220.29,1221.2,0,^GSPC,5637460000
2010-11-08,1223.25,0,1224.57,1217.55,1223.24,0,^GSPC,3937230000
2010-11-09,1213.4,0,1226.84,1208.94,1223.59,0,^GSPC,4848040000
2010-11-10,1218.71,0,1218.75,1204.33,1213.14,0,^GSPC,4561300000
2010-11-11,1213.54,0,1215.45,1204.49,1213.04,0,^GSPC,3931120000
2010-11-12,1199.21,0,1210.5,1194.08,1209.07,0,^GSPC,4213620000
2010-11-15,1197.75,0,1207.43,1197.15,1200.44,0,^GSPC,3503370000
2010-11-16,1178.34,0,1194.79,1173.0,1194.79,0,^GSPC,5116380000
2010-11-17,1178.59,0,1183.56,1175.82,1178.33,0,^GSPC,3904780000
2010-11-18,1196.69,0,1200.29,1183.75,1183.75,0,^GSPC,4687260000
2010-11-19,1199.73,0,1199.97,1189.44,1196.12,0,^GSPC,3675390000
2010-11-22,1197.84,0,1198.94,1184.58,1198.07,0,^GSPC,3689500000
2010-11-23,1180.73,0,1192.51,1176.91,1192.51,0,^GSPC,4133070000
2010-11-24,1198.35,0,1198.62,1183.7,1183.7,0,^GSPC,3384250000
2010-11-26,1189.4,0,1194.16,1186.93,1194.16,0,^GSPC,1613820000
2010-11-29,1187.76,0,1190.34,1173.64,1189.08,0,^GSPC,3673450000
2010-11-30,1180.55,0,1187.4,1174.14,1182.96,0,^GSPC,4284700000
2010-12-01,1206.07,0,1207.61,1186.6,1186.6,0,^GSPC,4548110000
2010-12-02,1221.53,0,1221.89,1206.81,1206.81,0,^GSPC,4970800000
2010-12-03,1224.71,0,1225.57,1216.82,1219.93,0,^GSPC,3735780000
2010-12-06,1223.12,0,1225.8,1220.67,1223.87,0,^GSPC,3527370000
2010-12-07,1223.75,0,1235.05,1223.25,1227.25,0,^GSPC,6970630000
2010-12-08,1228.28,0,1228.93,1219.5,1225.02,0,^GSPC,4607590000
2010-12-09,1233.0,0,1234.71,1226.85,1230.14,0,^GSPC,4522510000
2010-12-10,1240.4,0,1240.4,1232.58,1233.85,0,^GSPC,4547310000
2010-12-13,1240.46,0,1246.73,1240.34,1242.52,0,^GSPC,4361240000
2010-12-14,1241.59,0,1246.59,1238.17,1241.84,0,^GSPC,4132350000
2010-12-15,1235.23,0,1244.25,1234.01,1241.58,0,^GSPC,4407340000
2010-12-16,1242.87,0,1243.75,1232.85,1236.34,0,^GSPC,4736820000
2010-12-17,1243.91,0,1245.81,1239.87,1243.63,0,^GSPC,4632470000
2010-12-20,1247.08,0,1250.2,1241.51,1245.76,0,^GSPC,3548140000
2010-12-21,1254.6,0,1255.82,1249.43,1249.43,0,^GSPC,3479670000
2010-12-22,1258.84,0,1259.39,1254.94,1254.94,0,^GSPC,1285590000
2010-12-23,1256.77,0,1258.59,1254.05,1257.53,0,^GSPC,2515020000
2010-12-27,1257.54,0,1258.43,1251.48,1254.66,0,^GSPC,1992470000
2010-12-28,1258.51,0,1259.9,1256.22,1259.1,0,^GSPC,2478450000
2010-12-29,1259.78,0,1262.6,1258.78,1258.78,0,^GSPC,2214380000
2010-12-30,1257.88,0,1261.09,1256.32,1259.44,0,^GSPC,1970720000
2010-12-31,1257.64,0,1259.34,1254.19,1256.76,0,^GSPC,1799770000
2011-01-03,1271.87,0,1276.17,1257.62,1257.62,0,^GSPC,4286670000
2011-01-04,1270.2,0,1274.12,1262.66,1272.95,0,^GSPC,4796420000
2011-01-05,1276.56,0,1277.63,1265.36,1268.78,0,^GSPC,4764920000
2011-01-06,1273.85,0,1278.17,1270.43,1276.29,0,^GSPC,4844100000
2011-01-07,1271.5,0,1276.83,1261.7,1274.41,0,^GSPC,4963110000
2011-01-10,1269.75,0,1271.52,1262.18,1270.84,0,^GSPC,4036450000
2011-01-11,1274.48,0,1277.25,1269.62,1272.58,0,^GSPC,4050750000
2011-01-12,1285.96,0,1286.87,1275.65,1275.65,0,^GSPC,4226940000
2011-01-13,1283.76,0,1286.7,1280.47,1285.78,0,^GSPC,4310840000
2011-01-14,1293.24,0,1293.24,1281.24,1282.9,0,^GSPC,4661590000
2011-01-18,1295.02,0,1296.06,1290.16,1293.22,0,^GSPC,5284990000
2011-01-19,1281.92,0,1294.6,1278.92,1294.52,0,^GSPC,4743710000
2011-01-20,1280.26,0,1283.35,1271.26,1280.85,0,^GSPC,4935320000
2011-01-21,1283.35,0,1291.21,1282.07,1283.63,0,^GSPC,4935320000
2011-01-24,1290.84,0,1291.93,1282.47,1283.29,0,^GSPC,3902470000
2011-01-25,1291.18,0,1291.26,1281.07,1288.17,0,^GSPC,4595380000
2011-01-26,1296.63,0,1299.74,1291.97,1291.97,0,^GSPC,4730980000
2011-01-27,1299.54,0,1301.29,1294.41,1297.51,0,^GSPC,4309190000
2011-01-28,1276.34,0,1302.67,1275.1,1299.63,0,^GSPC,5618630000
2011-01-31,1286.12,0,1287.17,1276.5,1276.5,0,^GSPC,4167160000
2011-02-01,1307.59,0,1308.86,1289.14,1289.14,0,^GSPC,5164500000
2011-02-02,1304.03,0,1307.61,1302.62,1305.91,0,^GSPC,4098260000
2011-02-03,1307.1,0,1308.6,1294.83,1302.77,0,^GSPC,4370990000
2011-02-04,1310.87,0,1311.0,1301.67,1307.01,0,^GSPC,3925950000
2011-02-07,1319.05,0,1322.85,1311.85,1311.85,0,^GSPC,3902270000
2011-02-08,1324.57,0,1324.87,1316.03,1318.76,0,^GSPC,3881530000
2011-02-09,1320.88,0,1324.54,1314.89,1322.48,0,^GSPC,3922240000
2011-02-10,1321.87,0,1322.78,1311.74,1318.13,0,^GSPC,4184610000
2011-02-11,1329.15,0,1330.79,1316.08,1318.66,0,^GSPC,4219300000
2011-02-14,1332.32,0,1332.96,1326.9,1328.73,0,^GSPC,3567040000
2011-02-15,1328.01,0,1330.43,1324.61,1330.43,0,^GSPC,3926860000
2011-02-16,1336.32,0,1337.61,1329.51,1329.51,0,^GSPC,1966450000
2011-02-17,1340.43,0,1341.5,1331.0,1334.37,0,^GSPC,1966450000
2011-02-18,1343.01,0,1344.07,1338.12,1340.38,0,^GSPC,1162310000
2011-02-22,1315.44,0,1338.91,1312.33,1338.91,0,^GSPC,1322780000
2011-02-23,1307.4,0,1317.91,1299.55,1315.44,0,^GSPC,1330340000
2011-02-24,1306.1,0,1310.91,1294.26,1307.09,0,^GSPC,1222900000
2011-02-25,1319.88,0,1320.61,1307.34,1307.34,0,^GSPC,3836030000
2011-02-28,1327.22,0,1329.38,1320.55,1321.61,0,^GSPC,1252850000
2011-03-01,1306.33,0,1332.09,1306.14,1328.64,0,^GSPC,1180420000
2011-03-02,1308.44,0,1314.19,1302.58,1305.47,0,^GSPC,1025000000
2011-03-03,1330.97,0,1332.28,1312.37,1312.37,0,^GSPC,4340470000
2011-03-04,1321.15,0,1331.08,1312.59,1330.73,0,^GSPC,4223740000
2011-03-07,1310.13,0,1327.68,1303.99,1322.72,0,^GSPC,3964730000
2011-03-08,1321.82,0,1325.74,1306.86,1311.05,0,^GSPC,4531420000
2011-03-09,1320.02,0,1323.21,1312.27,1319.92,0,^GSPC,3709520000
2011-03-10,1295.11,0,1315.72,1294.21,1315.72,0,^GSPC,4723020000
2011-03-11,1304.28,0,1308.35,1291.99,1293.43,0,^GSPC,3740400000
2011-03-14,1296.39,0,1301.19,1286.37,1301.19,0,^GSPC,4050370000
2011-03-15,1281.87,0,1288.46,1261.12,1288.46,0,^GSPC,5201400000
2011-03-16,1256.88,0,1280.91,1249.05,1279.46,0,^GSPC,5833000000
2011-03-17,1273.72,0,1278.88,1261.61,1261.61,0,^GSPC,4134950000
2011-03-18,1279.21,0,1288.88,1276.18,1276.71,0,^GSPC,4685500000
2011-03-21,1298.38,0,1300.58,1281.65,1281.65,0,^GSPC,4223730000
2011-03-22,1293.77,0,1299.35,1292.7,1298.29,0,^GSPC,3576550000
2011-03-23,1297.54,0,1300.51,1284.05,1292.19,0,^GSPC,3842350000
2011-03-24,1309.66,0,1311.34,1297.74,1300.61,0,^GSPC,4223740000
2011-03-25,1313.8,0,1319.18,1310.15,1311.8,0,^GSPC,4223740000
2011-03-28,1310.19,0,1319.74,1310.19,1315.45,0,^GSPC,3215170000
2011-03-29,1319.44,0,1319.45,1305.26,1309.37,0,^GSPC,3482580000
2011-03-30,1328.26,0,1331.74,1321.89,1321.89,0,^GSPC,3809570000
2011-03-31,1325.83,0,1329.77,1325.03,1327.44,0,^GSPC,3566270000
2011-04-01,1332.41,0,1337.85,1328.89,1329.48,0,^GSPC,4223740000
2011-04-04,1332.87,0,1336.74,1329.1,1333.56,0,^GSPC,4223740000
2011-04-05,1332.63,0,1338.21,1330.03,1332.03,0,^GSPC,3852280000
2011-04-06,1335.54,0,1339.38,1331.09,1335.94,0,^GSPC,4223740000
2011-04-07,1333.51,0,1338.8,1326.56,1334.82,0,^GSPC,4005600000
2011-04-08,1328.17,0,1339.46,1322.94,1336.16,0,^GSPC,3582810000
2011-04-11,1324.46,0,1333.77,1321.06,1329.01,0,^GSPC,3478970000
2011-04-12,1314.16,0,1321.96,1309.51,1321.96,0,^GSPC,4275490000
2011-04-13,1314.41,0,1321.35,1309.19,1314.03,0,^GSPC,3850860000
2011-04-14,1314.52,0,1316.79,1302.42,1311.13,0,^GSPC,3872630000
2011-04-15,1319.68,0,1322.88,1313.68,1314.54,0,^GSPC,4223740000
2011-04-18,1305.14,0,1313.35,1294.7,1313.35,0,^GSPC,4223740000
2011-04-19,1312.62,0,1312.7,1303.97,1305.99,0,^GSPC,3886300000
2011-04-20,1330.36,0,1332.66,1319.12,1319.12,0,^GSPC,4236280000
2011-04-21,1337.38,0,1337.49,1332.83,1333.23,0,^GSPC,3587240000
2011-04-25,1335.25,0,1337.55,1331.47,1337.14,0,^GSPC,2142130000
2011-04-26,1347.24,0,1349.55,1336.75,1336.75,0,^GSPC,3908060000
2011-04-27,1355.66,0,1357.49,1344.25,1348.43,0,^GSPC,4051570000
2011-04-28,1360.48,0,1361.71,1353.6,1353.86,0,^GSPC,4036820000
2011-04-29,1363.61,0,1364.56,1358.69,1360.14,0,^GSPC,3479070000
2011-05-02,1361.22,0,1370.58,1358.59,1365.21,0,^GSPC,3846250000
2011-05-03,1356.62,0,1360.84,1349.52,1359.76,0,^GSPC,4223740000
2011-05-04,1347.32,0,1355.9,1341.5,1355.9,0,^GSPC,4223740000
2011-05-05,1335.1,0,1348.0,1329.17,1344.16,0,^GSPC,3846250000
2011-05-06,1340.2,0,1354.36,1335.58,1340.24,0,^GSPC,4223740000
2011-05-09,1346.29,0,1349.44,1338.64,1340.2,0,^GSPC,4265250000
2011-05-10,1357.16,0,1359.44,1348.34,1348.34,0,^GSPC,4223740000
2011-05-11,1342.08,0,1354.51,1336.36,1354.51,0,^GSPC,3846250000
2011-05-12,1348.65,0,1351.05,1332.03,1339.39,0,^GSPC,3777210000
2011-05-13,1337.77,0,1350.47,1333.36,1348.69,0,^GSPC,3426660000
2011-05-16,1329.47,0,1343.33,1327.32,1334.77,0,^GSPC,3846250000
2011-05-17,1328.98,0,1330.42,1318.51,1326.1,0,^GSPC,4053970000
2011-05-18,1340.68,0,1341.82,1326.59,1328.54,0,^GSPC,3922030000
2011-05-19,1343.6,0,1346.82,1336.36,1342.4,0,^GSPC,3626110000
2011-05-20,1333.27,0,1342.0,1330.67,1342.0,0,^GSPC,4066020000
2011-05-23,1317.37,0,1333.07,1312.88,1333.07,0,^GSPC,3255580000
2011-05-24,1316.28,0,1323.72,1313.87,1317.7,0,^GSPC,3846250000
2011-05-25,1320.47,0,1325.86,1311.8,1316.36,0,^GSPC,4109670000
2011-05-26,1325.69,0,1328.51,1314.41,1320.64,0,^GSPC,3259470000
2011-05-27,1331.1,0,1334.62,1325.69,1325.69,0,^GSPC,3124560000
2011-05-31,1345.2,0,1345.2,1331.1,1331.1,0,^GSPC,4696240000
2011-06-01,1314.55,0,1345.2,1313.71,1345.2,0,^GSPC,4241090000
2011-06-02,1312.94,0,1318.03,1305.61,1314.55,0,^GSPC,3762170000
2011-06-03,1300.16,0,1312.94,1297.9,1312.94,0,^GSPC,3505030000
2011-06-06,1286.17,0,1300.26,1284.72,1300.26,0,^GSPC,3555980000
2011-06-07,1284.94,0,1296.22,1284.74,1286.31,0,^GSPC,3846250000
2011-06-08,1279.56,0,1287.04,1277.42,1284.63,0,^GSPC,3970810000
2011-06-09,1289.0,0,1294.54,1279.63,1279.63,0,^GSPC,3332510000
2011-06-10,1270.98,0,1288.6,1268.28,1288.6,0,^GSPC,3846250000
2011-06-13,1271.83,0,1277.04,1265.64,1271.31,0,^GSPC,4132520000
2011-06-14,1287.87,0,1292.5,1272.22,1272.22,0,^GSPC,3500280000
2011-06-15,1265.42,0,1287.87,1261.9,1287.87,0,^GSPC,4070500000
2011-06-16,1267.64,0,1274.11,1258.07,1265.53,0,^GSPC,3846250000
2011-06-17,1271.5,0,1279.82,1267.4,1268.58,0,^GSPC,4916460000
2011-06-20,1278.36,0,1280.42,1267.56,1271.5,0,^GSPC,3464660000
2011-06-21,1295.52,0,1297.62,1278.4,1278.4,0,^GSPC,4056150000
2011-06-22,1287.14,0,1298.61,1286.79,1295.48,0,^GSPC,3718420000
2011-06-23,1283.5,0,1286.6,1262.87,1286.6,0,^GSPC,4983450000
2011-06-24,1268.45,0,1283.93,1267.24,1283.04,0,^GSPC,3665340000
2011-06-27,1280.1,0,1284.91,1267.53,1268.44,0,^GSPC,3479070000
2011-06-28,1296.67,0,1296.8,1280.21,1280.21,0,^GSPC,3681500000
2011-06-29,1307.41,0,1309.21,1296.85,1296.85,0,^GSPC,4347540000
2011-06-30,1320.64,0,1321.97,1307.64,1307.64,0,^GSPC,4200500000
2011-07-01,1339.67,0,1341.01,1318.18,1320.64,0,^GSPC,3796930000
2011-07-05,1337.88,0,1340.89,1334.3,1339.59,0,^GSPC,3722320000
2011-07-06,1339.22,0,1340.94,1330.92,1337.56,0,^GSPC,3564190000
2011-07-07,1353.22,0,1356.48,1339.62,1339.62,0,^GSPC,4069530000
2011-07-08,1343.8,0,1352.39,1333.71,1352.39,0,^GSPC,3594360000
2011-07-11,1319.49,0,1343.31,1316.42,1343.31,0,^GSPC,3879130000
2011-07-12,1313.64,0,1327.17,1313.33,1319.61,0,^GSPC,4227890000
2011-07-13,1317.72,0,1331.48,1314.45,1314.45,0,^GSPC,4060080000
2011-07-14,1308.87,0,1326.88,1306.51,1317.74,0,^GSPC,4358570000
2011-07-15,1316.14,0,1317.7,1307.52,1308.87,0,^GSPC,4242760000
2011-07-18,1305.44,0,1315.94,1295.92,1315.94,0,^GSPC,4118160000
2011-07-19,1326.73,0,1328.14,1307.07,1307.07,0,^GSPC,4304600000
2011-07-20,1325.84,0,1330.43,1323.65,1328.66,0,^GSPC,3767420000
2011-07-21,1343.8,0,1347.0,1325.65,1325.65,0,^GSPC,4837430000
2011-07-22,1345.02,0,1346.1,1336.95,1343.8,0,^GSPC,3522830000
2011-07-25,1337.43,0,1344.32,1331.09,1344.32,0,^GSPC,3536890000
2011-07-26,1331.94,0,1338.51,1329.59,1337.39,0,^GSPC,4007050000
2011-07-27,1304.89,0,1331.91,1303.49,1331.91,0,^GSPC,3479040000
2011-07-28,1300.67,0,1316.32,1299.16,1304.84,0,^GSPC,4951800000
2011-07-29,1292.28,0,1304.16,1282.86,1300.12,0,^GSPC,5061190000
2011-08-01,1286.94,0,1307.38,1274.73,1292.59,0,^GSPC,4967390000
2011-08-02,1254.05,0,1286.56,1254.03,1286.56,0,^GSPC,5206290000
2011-08-03,1260.34,0,1261.2,1234.56,1254.25,0,^GSPC,6446940000
2011-08-04,1200.07,0,1260.23,1199.54,1260.23,0,^GSPC,4266530000
2011-08-05,1199.38,0,1218.11,1168.09,1200.28,0,^GSPC,5454590000
2011-08-08,1119.46,0,1198.48,1119.28,1198.48,0,^GSPC,2615150000
2011-08-09,1172.53,0,1172.88,1101.54,1120.23,0,^GSPC,2366660000
2011-08-10,1120.76,0,1171.77,1118.01,1171.77,0,^GSPC,5018070000
2011-08-11,1172.64,0,1186.29,1121.3,1121.3,0,^GSPC,3685050000
2011-08-12,1178.81,0,1189.04,1170.74,1172.87,0,^GSPC,5640380000
2011-08-15,1204.49,0,1204.49,1178.86,1178.86,0,^GSPC,4272850000
2011-08-16,1192.76,0,1204.22,1180.53,1204.22,0,^GSPC,5071600000
2011-08-17,1193.89,0,1208.47,1184.36,1192.89,0,^GSPC,4388340000
2011-08-18,1140.65,0,1189.62,1131.03,1189.62,0,^GSPC,3234810000
2011-08-19,1123.53,0,1154.54,1122.05,1140.47,0,^GSPC,5167560000
2011-08-22,1123.82,0,1145.49,1121.09,1123.55,0,^GSPC,5436260000
2011-08-23,1162.35,0,1162.35,1124.36,1124.36,0,^GSPC,5013170000
2011-08-24,1177.6,0,1178.56,1156.3,1162.16,0,^GSPC,5315310000
2011-08-25,1159.27,0,1190.68,1155.47,1176.69,0,^GSPC,5748420000
2011-08-26,1176.8,0,1181.23,1135.91,1158.85,0,^GSPC,5035320000
2011-08-29,1210.08,0,1210.28,1177.91,1177.91,0,^GSPC,4228070000
2011-08-30,1212.92,0,1220.1,1195.77,1209.76,0,^GSPC,4572570000
2011-08-31,1218.89,0,1230.71,1209.35,1213.0,0,^GSPC,5267840000
2011-09-01,1204.42,0,1229.29,1203.85,1219.12,0,^GSPC,4780410000
2011-09-02,1173.97,0,1203.9,1170.56,1203.9,0,^GSPC,4401740000
2011-09-06,1165.24,0,1173.97,1140.13,1173.97,0,^GSPC,5103980000
2011-09-07,1198.62,0,1198.62,1165.85,1165.85,0,^GSPC,4441040000
2011-09-08,1185.9,0,1204.4,1183.34,1197.98,0,^GSPC,4465170000
2011-09-09,1154.23,0,1185.37,1148.37,1185.37,0,^GSPC,4586370000
2011-09-12,1162.27,0,1162.52,1136.07,1153.5,0,^GSPC,5168550000
2011-09-13,1172.87,0,1176.41,1157.44,1162.59,0,^GSPC,4681370000
2011-09-14,1188.68,0,1202.38,1162.73,1173.32,0,^GSPC,4986740000
2011-09-15,1209.11,0,1209.11,1189.44,1189.44,0,^GSPC,4479730000
2011-09-16,1216.01,0,1220.06,1204.46,1209.21,0,^GSPC,5248890000
2011-09-19,1204.09,0,1214.99,1188.36,1214.99,0,^GSPC,4254190000
2011-09-20,1202.09,0,1220.39,1201.29,1204.5,0,^GSPC,4315610000
2011-09-21,1166.76,0,1206.3,1166.21,1203.63,0,^GSPC,4728550000
2011-09-22,1129.56,0,1164.55,1114.22,1164.55,0,^GSPC,6703140000
2011-09-23,1136.43,0,1141.72,1121.36,1128.82,0,^GSPC,5639930000
2011-09-26,1162.95,0,1164.19,1131.07,1136.91,0,^GSPC,4762830000
2011-09-27,1175.38,0,1195.86,1163.32,1163.32,0,^GSPC,5548130000
2011-09-28,1151.06,0,1184.71,1150.4,1175.39,0,^GSPC,4787920000
2011-09-29,1160.4,0,1175.87,1139.93,1151.74,0,^GSPC,5285740000
2011-09-30,1131.42,0,1159.93,1131.34,1159.93,0,^GSPC,4416790000
2011-10-03,1099.23,0,1138.99,1098.92,1131.21,0,^GSPC,5670340000
2011-10-04,1123.95,0,1125.12,1074.77,1097.42,0,^GSPC,3714670000
2011-10-05,1144.03,0,1146.07,1115.68,1124.03,0,^GSPC,2510620000
2011-10-06,1164.97,0,1165.55,1134.95,1144.11,0,^GSPC,5098330000
2011-10-07,1155.46,0,1171.4,1150.26,1165.03,0,^GSPC,5580380000
2011-10-10,1194.89,0,1194.91,1158.15,1158.15,0,^GSPC,4446800000
2011-10-11,1195.54,0,1199.24,1187.3,1194.6,0,^GSPC,4424500000
2011-10-12,1207.25,0,1220.25,1196.19,1196.19,0,^GSPC,5355360000
2011-10-13,1203.66,0,1207.46,1190.58,1206.96,0,^GSPC,4436270000
2011-10-14,1224.58,0,1224.61,1205.65,1205.65,0,^GSPC,4116690000
2011-10-17,1200.86,0,1224.47,1198.55,1224.47,0,^GSPC,4300700000
2011-10-18,1225.38,0,1233.1,1191.48,1200.75,0,^GSPC,4840170000
2011-10-19,1209.88,0,1229.64,1206.31,1223.46,0,^GSPC,4846390000
2011-10-20,1215.39,0,1219.53,1197.34,1209.92,0,^GSPC,4870290000
2011-10-21,1238.25,0,1239.03,1215.39,1215.39,0,^GSPC,4980770000
2011-10-24,1254.19,0,1256.55,1238.72,1238.72,0,^GSPC,4309380000
2011-10-25,1229.05,0,1254.19,1226.79,1254.19,0,^GSPC,4473970000
2011-10-26,1242.0,0,1246.28,1221.06,1229.17,0,^GSPC,4873530000
2011-10-27,1284.59,0,1292.66,1243.97,1243.97,0,^GSPC,6367610000
2011-10-28,1285.09,0,1287.08,1277.01,1284.39,0,^GSPC,4536690000
2011-10-31,1253.3,0,1284.96,1253.16,1284.96,0,^GSPC,4310210000
2011-11-01,1218.28,0,1251.0,1215.42,1251.0,0,^GSPC,5645540000
2011-11-02,1237.9,0,1242.48,1219.62,1219.62,0,^GSPC,4110530000
2011-11-03,1261.15,0,1263.21,1234.81,1238.25,0,^GSPC,4849140000
2011-11-04,1253.23,0,1260.82,1238.92,1260.82,0,^GSPC,3830650000
2011-11-07,1261.12,0,1261.7,1240.75,1253.21,0,^GSPC,3429740000
2011-11-08,1275.92,0,1277.55,1254.99,1261.12,0,^GSPC,3908490000
2011-11-09,1229.1,0,1275.18,1226.64,1275.18,0,^GSPC,4659740000
2011-11-10,1239.7,0,1246.22,1227.7,1229.59,0,^GSPC,4002760000
2011-11-11,1263.85,0,1266.98,1240.12,1240.12,0,^GSPC,3370180000
2011-11-14,1251.78,0,1263.85,1246.68,1263.85,0,^GSPC,3219680000
2011-11-15,1257.81,0,1264.25,1244.34,1251.7,0,^GSPC,3599300000
